,date,count,period,hour,minute,day,month,year,weekday,d0,d1,d2,d3,d4
214,2021-09-03 05:30:00,1471663,2021-09-03 05:30:00,5,30,3,9,2021,4,1428139,1431285,1435871,1373011,1370937
215,2021-09-03 05:45:00,1554813,2021-09-03 05:45:00,5,45,3,9,2021,4,1471663,1428139,1431285,1435871,1373011
216,2021-09-03 06:00:00,1500658,2021-09-03 06:00:00,6,0,3,9,2021,4,1554813,1471663,1428139,1431285,1435871
217,2021-09-03 06:15:00,1484116,2021-09-03 06:15:00,6,15,3,9,2021,4,1500658,1554813,1471663,1428139,1431285
218,2021-09-03 06:30:00,1488869,2021-09-03 06:30:00,6,30,3,9,2021,4,1484116,1500658,1554813,1471663,1428139
219,2021-09-03 06:45:00,1489134,2021-09-03 06:45:00,6,45,3,9,2021,4,1488869,1484116,1500658,1554813,1471663
220,2021-09-03 07:00:00,1480780,2021-09-03 07:00:00,7,0,3,9,2021,4,1489134,1488869,1484116,1500658,1554813
221,2021-09-03 07:15:00,1346976,2021-09-03 07:15:00,7,15,3,9,2021,4,1480780,1489134,1488869,1484116,1500658
222,2021-09-03 07:30:00,1327643,2021-09-03 07:30:00,7,30,3,9,2021,4,1346976,1480780,1489134,1488869,1484116
223,2021-09-03 07:45:00,1314477,2021-09-03 07:45:00,7,45,3,9,2021,4,1327643,1346976,1480780,1489134,1488869
224,2021-09-03 08:00:00,1287270,2021-09-03 08:00:00,8,0,3,9,2021,4,1314477,1327643,1346976,1480780,1489134
225,2021-09-03 08:15:00,1144336,2021-09-03 08:15:00,8,15,3,9,2021,4,1287270,1314477,1327643,1346976,1480780
226,2021-09-03 08:30:00,1143239,2021-09-03 08:30:00,8,30,3,9,2021,4,1144336,1287270,1314477,1327643,1346976
227,2021-09-03 08:45:00,1237451,2021-09-03 08:45:00,8,45,3,9,2021,4,1143239,1144336,1287270,1314477,1327643
228,2021-09-03 09:00:00,1243259,2021-09-03 09:00:00,9,0,3,9,2021,4,1237451,1143239,1144336,1287270,1314477
229,2021-09-03 09:15:00,1283853,2021-09-03 09:15:00,9,15,3,9,2021,4,1243259,1237451,1143239,1144336,1287270
230,2021-09-03 09:30:00,1276945,2021-09-03 09:30:00,9,30,3,9,2021,4,1283853,1243259,1237451,1143239,1144336
231,2021-09-03 09:45:00,1274208,2021-09-03 09:45:00,9,45,3,9,2021,4,1276945,1283853,1243259,1237451,1143239
232,2021-09-03 10:00:00,1341274,2021-09-03 10:00:00,10,0,3,9,2021,4,1274208,1276945,1283853,1243259,1237451
233,2021-09-03 10:15:00,1354455,2021-09-03 10:15:00,10,15,3,9,2021,4,1341274,1274208,1276945,1283853,1243259
234,2021-09-03 10:30:00,1342842,2021-09-03 10:30:00,10,30,3,9,2021,4,1354455,1341274,1274208,1276945,1283853
235,2021-09-03 10:45:00,1422562,2021-09-03 10:45:00,10,45,3,9,2021,4,1342842,1354455,1341274,1274208,1276945
236,2021-09-03 11:00:00,1376769,2021-09-03 11:00:00,11,0,3,9,2021,4,1422562,1342842,1354455,1341274,1274208
237,2021-09-03 11:15:00,1391741,2021-09-03 11:15:00,11,15,3,9,2021,4,1376769,1422562,1342842,1354455,1341274
238,2021-09-03 11:30:00,1391741,2021-09-03 11:30:00,11,30,3,9,2021,4,1391741,1376769,1422562,1342842,1354455
239,2021-09-03 11:45:00,1388430,2021-09-03 11:45:00,11,45,3,9,2021,4,1391741,1391741,1376769,1422562,1342842
240,2021-09-03 12:00:00,1347495,2021-09-03 12:00:00,12,0,3,9,2021,4,1388430,1391741,1391741,1376769,1422562
241,2021-09-03 12:15:00,1385618,2021-09-03 12:15:00,12,15,3,9,2021,4,1347495,1388430,1391741,1391741,1376769
242,2021-09-03 12:30:00,1424041,2021-09-03 12:30:00,12,30,3,9,2021,4,1385618,1347495,1388430,1391741,1391741
243,2021-09-03 12:45:00,1453668,2021-09-03 12:45:00,12,45,3,9,2021,4,1424041,1385618,1347495,1388430,1391741
244,2021-09-03 13:00:00,1463537,2021-09-03 13:00:00,13,0,3,9,2021,4,1453668,1424041,1385618,1347495,1388430
245,2021-09-03 13:15:00,1436946,2021-09-03 13:15:00,13,15,3,9,2021,4,1463537,1453668,1424041,1385618,1347495
246,2021-09-03 13:30:00,1301378,2021-09-03 13:30:00,13,30,3,9,2021,4,1436946,1463537,1453668,1424041,1385618
247,2021-09-03 13:45:00,1320593,2021-09-03 13:45:00,13,45,3,9,2021,4,1301378,1436946,1463537,1453668,1424041
248,2021-09-03 14:00:00,1311021,2021-09-03 14:00:00,14,0,3,9,2021,4,1320593,1301378,1436946,1463537,1453668
249,2021-09-03 14:15:00,1322336,2021-09-03 14:15:00,14,15,3,9,2021,4,1311021,1320593,1301378,1436946,1463537
250,2021-09-03 14:30:00,1320841,2021-09-03 14:30:00,14,30,3,9,2021,4,1322336,1311021,1320593,1301378,1436946
251,2021-09-03 14:45:00,1303767,2021-09-03 14:45:00,14,45,3,9,2021,4,1320841,1322336,1311021,1320593,1301378
252,2021-09-03 15:00:00,1325277,2021-09-03 15:00:00,15,0,3,9,2021,4,1303767,1320841,1322336,1311021,1320593
253,2021-09-03 15:15:00,1358462,2021-09-03 15:15:00,15,15,3,9,2021,4,1325277,1303767,1320841,1322336,1311021
254,2021-09-03 15:30:00,1360508,2021-09-03 15:30:00,15,30,3,9,2021,4,1358462,1325277,1303767,1320841,1322336
255,2021-09-03 15:45:00,1358261,2021-09-03 15:45:00,15,45,3,9,2021,4,1360508,1358462,1325277,1303767,1320841
256,2021-09-03 16:00:00,1424003,2021-09-03 16:00:00,16,0,3,9,2021,4,1358261,1360508,1358462,1325277,1303767
257,2021-09-03 16:15:00,1423813,2021-09-03 16:15:00,16,15,3,9,2021,4,1424003,1358261,1360508,1358462,1325277
258,2021-09-03 16:30:00,1420783,2021-09-03 16:30:00,16,30,3,9,2021,4,1423813,1424003,1358261,1360508,1358462
259,2021-09-03 16:45:00,1376257,2021-09-03 16:45:00,16,45,3,9,2021,4,1420783,1423813,1424003,1358261,1360508
260,2021-09-03 17:00:00,1323824,2021-09-03 17:00:00,17,0,3,9,2021,4,1376257,1420783,1423813,1424003,1358261
261,2021-09-03 17:15:00,1356171,2021-09-03 17:15:00,17,15,3,9,2021,4,1323824,1376257,1420783,1423813,1424003
262,2021-09-03 17:30:00,1337426,2021-09-03 17:30:00,17,30,3,9,2021,4,1356171,1323824,1376257,1420783,1423813
263,2021-09-03 17:45:00,1274752,2021-09-03 17:45:00,17,45,3,9,2021,4,1337426,1356171,1323824,1376257,1420783
264,2021-09-03 18:00:00,1281851,2021-09-03 18:00:00,18,0,3,9,2021,4,1274752,1337426,1356171,1323824,1376257
265,2021-09-03 18:15:00,1204326,2021-09-03 18:15:00,18,15,3,9,2021,4,1281851,1274752,1337426,1356171,1323824
266,2021-09-03 18:30:00,1197046,2021-09-03 18:30:00,18,30,3,9,2021,4,1204326,1281851,1274752,1337426,1356171
267,2021-09-03 18:45:00,1200063,2021-09-03 18:45:00,18,45,3,9,2021,4,1197046,1204326,1281851,1274752,1337426
268,2021-09-03 19:00:00,1259596,2021-09-03 19:00:00,19,0,3,9,2021,4,1200063,1197046,1204326,1281851,1274752
269,2021-09-03 19:15:00,1261213,2021-09-03 19:15:00,19,15,3,9,2021,4,1259596,1200063,1197046,1204326,1281851
270,2021-09-03 19:30:00,1266651,2021-09-03 19:30:00,19,30,3,9,2021,4,1261213,1259596,1200063,1197046,1204326
271,2021-09-03 19:45:00,1280611,2021-09-03 19:45:00,19,45,3,9,2021,4,1266651,1261213,1259596,1200063,1197046
272,2021-09-03 20:00:00,1280401,2021-09-03 20:00:00,20,0,3,9,2021,4,1280611,1266651,1261213,1259596,1200063
273,2021-09-03 20:15:00,1368169,2021-09-03 20:15:00,20,15,3,9,2021,4,1280401,1280611,1266651,1261213,1259596
274,2021-09-03 20:30:00,1403563,2021-09-03 20:30:00,20,30,3,9,2021,4,1368169,1280401,1280611,1266651,1261213
275,2021-09-03 20:45:00,1403416,2021-09-03 20:45:00,20,45,3,9,2021,4,1403563,1368169,1280401,1280611,1266651
276,2021-09-03 21:00:00,1379652,2021-09-03 21:00:00,21,0,3,9,2021,4,1403416,1403563,1368169,1280401,1280611
277,2021-09-03 21:15:00,1200863,2021-09-03 21:15:00,21,15,3,9,2021,4,1379652,1403416,1403563,1368169,1280401
278,2021-09-03 21:30:00,1288681,2021-09-03 21:30:00,21,30,3,9,2021,4,1200863,1379652,1403416,1403563,1368169
279,2021-09-03 21:45:00,1294032,2021-09-03 21:45:00,21,45,3,9,2021,4,1288681,1200863,1379652,1403416,1403563
280,2021-09-03 22:00:00,1259907,2021-09-03 22:00:00,22,0,3,9,2021,4,1294032,1288681,1200863,1379652,1403416
281,2021-09-03 22:15:00,1262927,2021-09-03 22:15:00,22,15,3,9,2021,4,1259907,1294032,1288681,1200863,1379652
282,2021-09-03 22:30:00,1307561,2021-09-03 22:30:00,22,30,3,9,2021,4,1262927,1259907,1294032,1288681,1200863
283,2021-09-03 22:45:00,1329918,2021-09-03 22:45:00,22,45,3,9,2021,4,1307561,1262927,1259907,1294032,1288681
284,2021-09-03 23:00:00,1319078,2021-09-03 23:00:00,23,0,3,9,2021,4,1329918,1307561,1262927,1259907,1294032
285,2021-09-03 23:15:00,1318169,2021-09-03 23:15:00,23,15,3,9,2021,4,1319078,1329918,1307561,1262927,1259907
286,2021-09-03 23:30:00,1343387,2021-09-03 23:30:00,23,30,3,9,2021,4,1318169,1319078,1329918,1307561,1262927
287,2021-09-03 23:45:00,1357771,2021-09-03 23:45:00,23,45,3,9,2021,4,1343387,1318169,1319078,1329918,1307561
288,2021-09-04 00:00:00,1362782,2021-09-04 00:00:00,0,0,4,9,2021,5,1357771,1343387,1318169,1319078,1329918
289,2021-09-04 00:15:00,1401529,2021-09-04 00:15:00,0,15,4,9,2021,5,1362782,1357771,1343387,1318169,1319078
290,2021-09-04 00:30:00,1382071,2021-09-04 00:30:00,0,30,4,9,2021,5,1401529,1362782,1357771,1343387,1318169
291,2021-09-04 00:45:00,1366088,2021-09-04 00:45:00,0,45,4,9,2021,5,1382071,1401529,1362782,1357771,1343387
292,2021-09-04 01:00:00,1366233,2021-09-04 01:00:00,1,0,4,9,2021,5,1366088,1382071,1401529,1362782,1357771
293,2021-09-04 01:15:00,1299072,2021-09-04 01:15:00,1,15,4,9,2021,5,1366233,1366088,1382071,1401529,1362782
294,2021-09-04 01:30:00,1292675,2021-09-04 01:30:00,1,30,4,9,2021,5,1299072,1366233,1366088,1382071,1401529
295,2021-09-04 01:45:00,1273241,2021-09-04 01:45:00,1,45,4,9,2021,5,1292675,1299072,1366233,1366088,1382071
296,2021-09-04 02:00:00,1204201,2021-09-04 02:00:00,2,0,4,9,2021,5,1273241,1292675,1299072,1366233,1366088
297,2021-09-04 02:15:00,1210390,2021-09-04 02:15:00,2,15,4,9,2021,5,1204201,1273241,1292675,1299072,1366233
298,2021-09-04 02:30:00,1211972,2021-09-04 02:30:00,2,30,4,9,2021,5,1210390,1204201,1273241,1292675,1299072
299,2021-09-04 02:45:00,1206484,2021-09-04 02:45:00,2,45,4,9,2021,5,1211972,1210390,1204201,1273241,1292675
300,2021-09-04 03:00:00,1211685,2021-09-04 03:00:00,3,0,4,9,2021,5,1206484,1211972,1210390,1204201,1273241
301,2021-09-04 03:15:00,1252119,2021-09-04 03:15:00,3,15,4,9,2021,5,1211685,1206484,1211972,1210390,1204201
302,2021-09-04 03:30:00,1222097,2021-09-04 03:30:00,3,30,4,9,2021,5,1252119,1211685,1206484,1211972,1210390
303,2021-09-04 03:45:00,1218528,2021-09-04 03:45:00,3,45,4,9,2021,5,1222097,1252119,1211685,1206484,1211972
304,2021-09-04 04:00:00,1195590,2021-09-04 04:00:00,4,0,4,9,2021,5,1218528,1222097,1252119,1211685,1206484
305,2021-09-04 04:15:00,1168221,2021-09-04 04:15:00,4,15,4,9,2021,5,1195590,1218528,1222097,1252119,1211685
306,2021-09-04 04:30:00,1171016,2021-09-04 04:30:00,4,30,4,9,2021,5,1168221,1195590,1218528,1222097,1252119
307,2021-09-04 04:45:00,1163119,2021-09-04 04:45:00,4,45,4,9,2021,5,1171016,1168221,1195590,1218528,1222097
308,2021-09-04 05:00:00,1163195,2021-09-04 05:00:00,5,0,4,9,2021,5,1163119,1171016,1168221,1195590,1218528
309,2021-09-04 05:15:00,1222326,2021-09-04 05:15:00,5,15,4,9,2021,5,1163195,1163119,1171016,1168221,1195590
310,2021-09-04 05:30:00,1216157,2021-09-04 05:30:00,5,30,4,9,2021,5,1222326,1163195,1163119,1171016,1168221
311,2021-09-04 05:45:00,1162688,2021-09-04 05:45:00,5,45,4,9,2021,5,1216157,1222326,1163195,1163119,1171016
312,2021-09-04 06:00:00,1169072,2021-09-04 06:00:00,6,0,4,9,2021,5,1162688,1216157,1222326,1163195,1163119
313,2021-09-04 06:15:00,1157836,2021-09-04 06:15:00,6,15,4,9,2021,5,1169072,1162688,1216157,1222326,1163195
314,2021-09-04 06:30:00,1216562,2021-09-04 06:30:00,6,30,4,9,2021,5,1157836,1169072,1162688,1216157,1222326
315,2021-09-04 06:45:00,1183517,2021-09-04 06:45:00,6,45,4,9,2021,5,1216562,1157836,1169072,1162688,1216157
316,2021-09-04 07:00:00,1182799,2021-09-04 07:00:00,7,0,4,9,2021,5,1183517,1216562,1157836,1169072,1162688
317,2021-09-04 07:15:00,1214097,2021-09-04 07:15:00,7,15,4,9,2021,5,1182799,1183517,1216562,1157836,1169072
318,2021-09-04 07:30:00,1223916,2021-09-04 07:30:00,7,30,4,9,2021,5,1214097,1182799,1183517,1216562,1157836
319,2021-09-04 07:45:00,1190177,2021-09-04 07:45:00,7,45,4,9,2021,5,1223916,1214097,1182799,1183517,1216562
320,2021-09-04 08:00:00,1179102,2021-09-04 08:00:00,8,0,4,9,2021,5,1190177,1223916,1214097,1182799,1183517
321,2021-09-04 08:15:00,1212840,2021-09-04 08:15:00,8,15,4,9,2021,5,1179102,1190177,1223916,1214097,1182799
322,2021-09-04 08:30:00,1217701,2021-09-04 08:30:00,8,30,4,9,2021,5,1212840,1179102,1190177,1223916,1214097
323,2021-09-04 08:45:00,1218081,2021-09-04 08:45:00,8,45,4,9,2021,5,1217701,1212840,1179102,1190177,1223916
324,2021-09-04 09:00:00,1172621,2021-09-04 09:00:00,9,0,4,9,2021,5,1218081,1217701,1212840,1179102,1190177
325,2021-09-04 09:15:00,1196756,2021-09-04 09:15:00,9,15,4,9,2021,5,1172621,1218081,1217701,1212840,1179102
326,2021-09-04 09:30:00,1203879,2021-09-04 09:30:00,9,30,4,9,2021,5,1196756,1172621,1218081,1217701,1212840
327,2021-09-04 09:45:00,1214974,2021-09-04 09:45:00,9,45,4,9,2021,5,1203879,1196756,1172621,1218081,1217701
328,2021-09-04 10:00:00,1241971,2021-09-04 10:00:00,10,0,4,9,2021,5,1214974,1203879,1196756,1172621,1218081
329,2021-09-04 10:15:00,1241692,2021-09-04 10:15:00,10,15,4,9,2021,5,1241971,1214974,1203879,1196756,1172621
330,2021-09-04 10:30:00,1218852,2021-09-04 10:30:00,10,30,4,9,2021,5,1241692,1241971,1214974,1203879,1196756
331,2021-09-04 10:45:00,1185830,2021-09-04 10:45:00,10,45,4,9,2021,5,1218852,1241692,1241971,1214974,1203879
332,2021-09-04 11:00:00,1182900,2021-09-04 11:00:00,11,0,4,9,2021,5,1185830,1218852,1241692,1241971,1214974
333,2021-09-04 11:15:00,1181208,2021-09-04 11:15:00,11,15,4,9,2021,5,1182900,1185830,1218852,1241692,1241971
334,2021-09-04 11:30:00,1232412,2021-09-04 11:30:00,11,30,4,9,2021,5,1181208,1182900,1185830,1218852,1241692
335,2021-09-04 11:45:00,1223909,2021-09-04 11:45:00,11,45,4,9,2021,5,1232412,1181208,1182900,1185830,1218852
336,2021-09-04 12:00:00,1225055,2021-09-04 12:00:00,12,0,4,9,2021,5,1223909,1232412,1181208,1182900,1185830
337,2021-09-04 12:15:00,1264836,2021-09-04 12:15:00,12,15,4,9,2021,5,1225055,1223909,1232412,1181208,1182900
338,2021-09-04 12:30:00,1264010,2021-09-04 12:30:00,12,30,4,9,2021,5,1264836,1225055,1223909,1232412,1181208
339,2021-09-04 12:45:00,1235014,2021-09-04 12:45:00,12,45,4,9,2021,5,1264010,1264836,1225055,1223909,1232412
340,2021-09-04 13:00:00,1189816,2021-09-04 13:00:00,13,0,4,9,2021,5,1235014,1264010,1264836,1225055,1223909
341,2021-09-04 13:15:00,1190537,2021-09-04 13:15:00,13,15,4,9,2021,5,1189816,1235014,1264010,1264836,1225055
342,2021-09-04 13:30:00,1256886,2021-09-04 13:30:00,13,30,4,9,2021,5,1190537,1189816,1235014,1264010,1264836
343,2021-09-04 13:45:00,1286077,2021-09-04 13:45:00,13,45,4,9,2021,5,1256886,1190537,1189816,1235014,1264010
344,2021-09-04 14:00:00,1271666,2021-09-04 14:00:00,14,0,4,9,2021,5,1286077,1256886,1190537,1189816,1235014
345,2021-09-04 14:15:00,1349322,2021-09-04 14:15:00,14,15,4,9,2021,5,1271666,1286077,1256886,1190537,1189816
346,2021-09-04 14:30:00,1339010,2021-09-04 14:30:00,14,30,4,9,2021,5,1349322,1271666,1286077,1256886,1190537
347,2021-09-04 14:45:00,1338512,2021-09-04 14:45:00,14,45,4,9,2021,5,1339010,1349322,1271666,1286077,1256886
348,2021-09-04 15:00:00,1334253,2021-09-04 15:00:00,15,0,4,9,2021,5,1338512,1339010,1349322,1271666,1286077
349,2021-09-04 15:15:00,1369150,2021-09-04 15:15:00,15,15,4,9,2021,5,1334253,1338512,1339010,1349322,1271666
350,2021-09-04 15:30:00,1307477,2021-09-04 15:30:00,15,30,4,9,2021,5,1369150,1334253,1338512,1339010,1349322
351,2021-09-04 15:45:00,1316335,2021-09-04 15:45:00,15,45,4,9,2021,5,1307477,1369150,1334253,1338512,1339010
352,2021-09-04 16:00:00,1316077,2021-09-04 16:00:00,16,0,4,9,2021,5,1316335,1307477,1369150,1334253,1338512
353,2021-09-04 16:15:00,1299066,2021-09-04 16:15:00,16,15,4,9,2021,5,1316077,1316335,1307477,1369150,1334253
354,2021-09-04 16:30:00,1289997,2021-09-04 16:30:00,16,30,4,9,2021,5,1299066,1316077,1316335,1307477,1369150
355,2021-09-04 16:45:00,1284781,2021-09-04 16:45:00,16,45,4,9,2021,5,1289997,1299066,1316077,1316335,1307477
356,2021-09-04 17:00:00,1210309,2021-09-04 17:00:00,17,0,4,9,2021,5,1284781,1289997,1299066,1316077,1316335
357,2021-09-04 17:15:00,1198358,2021-09-04 17:15:00,17,15,4,9,2021,5,1210309,1284781,1289997,1299066,1316077
358,2021-09-04 17:30:00,1206250,2021-09-04 17:30:00,17,30,4,9,2021,5,1198358,1210309,1284781,1289997,1299066
359,2021-09-04 17:45:00,1223779,2021-09-04 17:45:00,17,45,4,9,2021,5,1206250,1198358,1210309,1284781,1289997
360,2021-09-04 18:00:00,1239048,2021-09-04 18:00:00,18,0,4,9,2021,5,1223779,1206250,1198358,1210309,1284781
361,2021-09-04 18:15:00,1365282,2021-09-04 18:15:00,18,15,4,9,2021,5,1239048,1223779,1206250,1198358,1210309
362,2021-09-04 18:30:00,1359231,2021-09-04 18:30:00,18,30,4,9,2021,5,1365282,1239048,1223779,1206250,1198358
363,2021-09-04 18:45:00,1403411,2021-09-04 18:45:00,18,45,4,9,2021,5,1359231,1365282,1239048,1223779,1206250
364,2021-09-04 19:00:00,1419244,2021-09-04 19:00:00,19,0,4,9,2021,5,1403411,1359231,1365282,1239048,1223779
365,2021-09-04 19:15:00,1418072,2021-09-04 19:15:00,19,15,4,9,2021,5,1419244,1403411,1359231,1365282,1239048
366,2021-09-04 19:30:00,1438489,2021-09-04 19:30:00,19,30,4,9,2021,5,1418072,1419244,1403411,1359231,1365282
367,2021-09-04 19:45:00,1436520,2021-09-04 19:45:00,19,45,4,9,2021,5,1438489,1418072,1419244,1403411,1359231
368,2021-09-04 20:00:00,1440863,2021-09-04 20:00:00,20,0,4,9,2021,5,1436520,1438489,1418072,1419244,1403411
369,2021-09-04 20:15:00,1460479,2021-09-04 20:15:00,20,15,4,9,2021,5,1440863,1436520,1438489,1418072,1419244
370,2021-09-04 20:30:00,1430316,2021-09-04 20:30:00,20,30,4,9,2021,5,1460479,1440863,1436520,1438489,1418072
371,2021-09-04 20:45:00,1410067,2021-09-04 20:45:00,20,45,4,9,2021,5,1430316,1460479,1440863,1436520,1438489
372,2021-09-04 21:00:00,1409579,2021-09-04 21:00:00,21,0,4,9,2021,5,1410067,1430316,1460479,1440863,1436520
373,2021-09-04 21:15:00,1431098,2021-09-04 21:15:00,21,15,4,9,2021,5,1409579,1410067,1430316,1460479,1440863
374,2021-09-04 21:30:00,1434579,2021-09-04 21:30:00,21,30,4,9,2021,5,1431098,1409579,1410067,1430316,1460479
375,2021-09-04 21:45:00,1469392,2021-09-04 21:45:00,21,45,4,9,2021,5,1434579,1431098,1409579,1410067,1430316
376,2021-09-04 22:00:00,1487983,2021-09-04 22:00:00,22,0,4,9,2021,5,1469392,1434579,1431098,1409579,1410067
377,2021-09-04 22:15:00,1467369,2021-09-04 22:15:00,22,15,4,9,2021,5,1487983,1469392,1434579,1431098,1409579
378,2021-09-04 22:30:00,1457656,2021-09-04 22:30:00,22,30,4,9,2021,5,1467369,1487983,1469392,1434579,1431098
379,2021-09-04 22:45:00,1465741,2021-09-04 22:45:00,22,45,4,9,2021,5,1457656,1467369,1487983,1469392,1434579
380,2021-09-04 23:00:00,1469811,2021-09-04 23:00:00,23,0,4,9,2021,5,1465741,1457656,1467369,1487983,1469392
381,2021-09-04 23:15:00,1497962,2021-09-04 23:15:00,23,15,4,9,2021,5,1469811,1465741,1457656,1467369,1487983
382,2021-09-04 23:30:00,1518168,2021-09-04 23:30:00,23,30,4,9,2021,5,1497962,1469811,1465741,1457656,1467369
383,2021-09-04 23:45:00,1514220,2021-09-04 23:45:00,23,45,4,9,2021,5,1518168,1497962,1469811,1465741,1457656
384,2021-09-05 00:00:00,1516070,2021-09-05 00:00:00,0,0,5,9,2021,6,1514220,1518168,1497962,1469811,1465741
385,2021-09-05 00:15:00,1575241,2021-09-05 00:15:00,0,15,5,9,2021,6,1516070,1514220,1518168,1497962,1469811
386,2021-09-05 00:30:00,1587456,2021-09-05 00:30:00,0,30,5,9,2021,6,1575241,1516070,1514220,1518168,1497962
387,2021-09-05 00:45:00,1565413,2021-09-05 00:45:00,0,45,5,9,2021,6,1587456,1575241,1516070,1514220,1518168
388,2021-09-05 01:00:00,1607106,2021-09-05 01:00:00,1,0,5,9,2021,6,1565413,1587456,1575241,1516070,1514220
389,2021-09-05 01:15:00,1556088,2021-09-05 01:15:00,1,15,5,9,2021,6,1607106,1565413,1587456,1575241,1516070
390,2021-09-05 01:30:00,1551075,2021-09-05 01:30:00,1,30,5,9,2021,6,1556088,1607106,1565413,1587456,1575241
391,2021-09-05 01:45:00,1573952,2021-09-05 01:45:00,1,45,5,9,2021,6,1551075,1556088,1607106,1565413,1587456
392,2021-09-05 02:00:00,1436181,2021-09-05 02:00:00,2,0,5,9,2021,6,1573952,1551075,1556088,1607106,1565413
393,2021-09-05 02:15:00,1439924,2021-09-05 02:15:00,2,15,5,9,2021,6,1436181,1573952,1551075,1556088,1607106
394,2021-09-05 02:30:00,1436892,2021-09-05 02:30:00,2,30,5,9,2021,6,1439924,1436181,1573952,1551075,1556088
395,2021-09-05 02:45:00,1471621,2021-09-05 02:45:00,2,45,5,9,2021,6,1436892,1439924,1436181,1573952,1551075
396,2021-09-05 03:00:00,1485274,2021-09-05 03:00:00,3,0,5,9,2021,6,1471621,1436892,1439924,1436181,1573952
397,2021-09-05 03:15:00,1493165,2021-09-05 03:15:00,3,15,5,9,2021,6,1485274,1471621,1436892,1439924,1436181
398,2021-09-05 03:30:00,1503518,2021-09-05 03:30:00,3,30,5,9,2021,6,1493165,1485274,1471621,1436892,1439924
399,2021-09-05 03:45:00,1426684,2021-09-05 03:45:00,3,45,5,9,2021,6,1503518,1493165,1485274,1471621,1436892
400,2021-09-05 04:00:00,1402656,2021-09-05 04:00:00,4,0,5,9,2021,6,1426684,1503518,1493165,1485274,1471621
401,2021-09-05 04:15:00,1425061,2021-09-05 04:15:00,4,15,5,9,2021,6,1402656,1426684,1503518,1493165,1485274
402,2021-09-05 04:30:00,1451162,2021-09-05 04:30:00,4,30,5,9,2021,6,1425061,1402656,1426684,1503518,1493165
403,2021-09-05 04:45:00,1421543,2021-09-05 04:45:00,4,45,5,9,2021,6,1451162,1425061,1402656,1426684,1503518
404,2021-09-05 05:00:00,1451874,2021-09-05 05:00:00,5,0,5,9,2021,6,1421543,1451162,1425061,1402656,1426684
405,2021-09-05 05:15:00,1440481,2021-09-05 05:15:00,5,15,5,9,2021,6,1451874,1421543,1451162,1425061,1402656
406,2021-09-05 05:30:00,1462619,2021-09-05 05:30:00,5,30,5,9,2021,6,1440481,1451874,1421543,1451162,1425061
407,2021-09-05 05:45:00,1461682,2021-09-05 05:45:00,5,45,5,9,2021,6,1462619,1440481,1451874,1421543,1451162
408,2021-09-05 06:00:00,1511020,2021-09-05 06:00:00,6,0,5,9,2021,6,1461682,1462619,1440481,1451874,1421543
409,2021-09-05 06:15:00,1507302,2021-09-05 06:15:00,6,15,5,9,2021,6,1511020,1461682,1462619,1440481,1451874
410,2021-09-05 06:30:00,1549029,2021-09-05 06:30:00,6,30,5,9,2021,6,1507302,1511020,1461682,1462619,1440481
411,2021-09-05 06:45:00,1552191,2021-09-05 06:45:00,6,45,5,9,2021,6,1549029,1507302,1511020,1461682,1462619
412,2021-09-05 07:00:00,1585947,2021-09-05 07:00:00,7,0,5,9,2021,6,1552191,1549029,1507302,1511020,1461682
413,2021-09-05 07:15:00,1572938,2021-09-05 07:15:00,7,15,5,9,2021,6,1585947,1552191,1549029,1507302,1511020
414,2021-09-05 07:30:00,1583195,2021-09-05 07:30:00,7,30,5,9,2021,6,1572938,1585947,1552191,1549029,1507302
415,2021-09-05 07:45:00,1580656,2021-09-05 07:45:00,7,45,5,9,2021,6,1583195,1572938,1585947,1552191,1549029
416,2021-09-05 08:00:00,1569138,2021-09-05 08:00:00,8,0,5,9,2021,6,1580656,1583195,1572938,1585947,1552191
